,#1,#2,#3,#4,#5,#6,#7,#8
5848,Sixth Semester Indonesian,L&S,522,510,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5849,Sixth Semester Khmer,L&S,522,514,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5850,Sixth Semester Thai,L&S,522,518,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5851,Sixth Semester Vietnamese,L&S,522,520,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5852,Sixth Semester Kazak,L&S,522,532,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5853,Sixth Semester Kazak,L&S,522,540,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5854,Sixth Semester Kazak,L&S,522,540,002,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5855,Sixth Semester Hindi,L&S,522,554,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5856,Sixth Semester Persian,L&S,522,564,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5857,Sixth Semester Urdu,L&S,522,572,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5858,Sixth Semester Urdu,L&S,522,602,002,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5859,Sixth Semester Urdu,L&S,522,602,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5860,LANG & CULTURES OF ASIA - LA,L&S,522,602,004,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5861,LATIN (CLASSICS),L&S,524,104,001,7,3.786,"[57.1, 42.9, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5862,LATIN (CLASSICS),L&S,524,104,002,15,3.3,"[20.0, 40.0, 26.7, 6.7, 6.7, None, None, None, None, None, None, None, None, None, None]"
5863,LATIN (CLASSICS),L&S,524,104,003,10,2.75,"[10.0, 20.0, 40.0, 10.0, 10.0, None, 10.0, None, None, None, None, None, None, None, None]"
5864,Intro to Latin Literature,L&S,524,204,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5865,Latin Lit of Roman Empire,L&S,524,302,001,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5866,Latin Lit of Roman Empire,L&S,524,392,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5867,Latin Lit of Roman Empire,L&S,524,392,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5868,Latin Poetry,L&S,524,519,001,13,3.808,"[69.2, 23.1, 7.7, None, None, None, None, None, None, None, None, None, None, None, None]"
5869,Directed Study,L&S,524,699,014,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5870,Seminar-Oratory,L&S,524,950,001,8,3.786,"[50.0, 37.5, None, None, None, None, None, None, None, None, None, None, 12.5, None, None]"
5871,Latin America-Introduction,L&S,525,260,001,8,3.875,"[75.0, 25.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5872,Elementary Quechua,L&S,525,362,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5873,Intermediate Quechua,L&S,525,363,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5874,Second Semester Yucatec Maya,L&S,525,377,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5875,Smr-Latin American Area,L&S,525,982,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5876,Criminal Justice in America,L&S,535,131,001,109,3.262,"[26.6, 25.7, 32.1, 5.5, 6.4, 0.9, 0.9, 0.9, None, None, None, None, 0.9, None, None]"
5877,"Law, Politics and Society",L&S,535,217,001,35,3.191,"[31.4, 17.1, 28.6, 8.6, 8.6, None, 2.9, None, 2.9, None, None, None, None, None, None]"
5878,American Legal History to Pres,L&S,535,262,001,39,3.038,"[7.7, 28.2, 35.9, 20.5, 7.7, None, None, None, None, None, None, None, None, None, None]"
5879,American Legal History to Pres,L&S,535,400,018,46,3.185,"[15.2, 19.6, 52.2, 13.0, None, None, None, None, None, None, None, None, None, None, None]"
5880,American Legal History to Pres,L&S,535,400,021,39,3.128,"[12.8, 30.8, 33.3, 15.4, 7.7, None, None, None, None, None, None, None, None, None, None]"
5881,Foundations of Field Education,L&S,535,405,001,67,3.716,"[56.7, 32.8, 7.5, 3.0, None, None, None, None, None, None, None, None, None, None, None]"
5882,Human Rights in Law & Society,L&S,535,409,001,30,3.283,"[16.7, 40.0, 30.0, 10.0, 3.3, None, None, None, None, None, None, None, None, None, None]"
5883,The Legal Profession,L&S,535,415,001,20,3.425,"[50.0, 20.0, 15.0, 5.0, 5.0, 5.0, None, None, None, None, None, None, None, None, None]"
5884,Women and the Law,L&S,535,422,001,8,3.375,"[25.0, 25.0, 50.0, None, None, None, None, None, None, None, None, None, None, None, None]"
5885,Law and Environment,L&S,535,430,001,15,3.033,"[13.3, 20.0, 26.7, 40.0, None, None, None, None, None, None, None, None, None, None, None]"
5886,Law in Action,L&S,535,444,001,61,3.795,"[80.3, 11.5, 3.3, None, 3.3, 1.6, None, None, None, None, None, None, None, None, None]"
5887,Law in Action,L&S,535,450,017,17,3.367,"[52.9, 11.8, 5.9, 5.9, 5.9, None, 5.9, 5.9, None, None, None, None, 5.9, None, None]"
5888,Law in Action,L&S,535,450,022,21,3.225,"[4.8, 47.6, 33.3, 4.8, 4.8, None, None, None, None, None, None, None, None, None, 4.8]"
5889,Law in Action,L&S,535,450,025,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5890,Legal Pluralism,L&S,535,510,001,19,3.105,"[None, 36.8, 47.4, 15.8, None, None, None, None, None, None, None, None, None, None, None]"
5891,Sociology of Law,L&S,535,641,001,10,2.85,"[50.0, None, 10.0, 10.0, 10.0, 10.0, 10.0, None, None, None, None, None, None, None, None]"
5892,Crimnl Justice Fld Observtn,L&S,535,694,001,28,3.607,"[57.1, 25.0, 7.1, 3.6, 7.1, None, None, None, None, None, None, None, None, None, None]"
5893,Crimnl Justice Fld Observtn,L&S,535,699,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5894,Crimnl Justice Fld Observtn,L&S,535,699,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5895,Crimnl Justice Fld Observtn,L&S,535,699,007,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5896,Divides&Differences-Multicultr,L&S,544,202,001,186,3.8,"[80.6, 7.5, 8.6, None, 1.6, None, 1.1, None, None, None, None, None, None, None, None]"
5897,Tpcs in Info St-Tech Aspects,L&S,544,341,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5898,Intro to Digital Information,L&S,544,351,001,27,3.537,"[44.4, 33.3, 11.1, 7.4, 3.7, None, None, None, None, None, None, None, None, None, None]"
5899,Independent Reading & Research,L&S,544,399,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5900,Online Searching for Info Pro,L&S,544,451,001,30,3.966,"[90.0, 6.7, None, None, None, None, None, None, None, None, None, None, 3.3, None, None]"
5901,Online Searching for Info Pro,L&S,544,551,001,28,3.929,"[85.7, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5902,Online Searching for Info Pro,L&S,544,551,002,31,3.897,"[83.9, 6.5, None, None, 3.2, None, None, None, None, None, None, None, 6.5, None, None]"
5903,Organization of Information,L&S,544,569,001,8,3.857,"[62.5, 25.0, None, None, None, None, None, 12.5, None, None, None, None, None, None, None]"
5904,Organization of Information,L&S,544,569,002,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5905,Organization of Information,L&S,544,569,003,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5906,Hist-American Librarianship,L&S,544,616,001,6,3.833,"[66.7, 33.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5907,Hist-American Librarianship,L&S,544,616,002,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5908,Health Information Systems,L&S,544,617,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5909,Health Information Systems,L&S,544,620,001,12,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5910,Health Information Systems,L&S,544,620,002,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5911,Fld Proj-Lib&Info Agencies,L&S,544,631,001,17,3.882,"[76.5, 23.5, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5912,Fld Proj-Lib&Info Agencies,L&S,544,631,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5913,Reference & Info Service,L&S,544,635,001,10,3.8,"[70.0, 20.0, 10.0, None, None, None, None, None, None, None, None, None, None, None, None]"
5914,Reference & Info Service,L&S,544,639,001,6,3.583,"[66.7, None, 16.7, 16.7, None, None, None, None, None, None, None, None, None, None, None]"
5915,Reference & Info Service,L&S,544,639,002,9,3.833,"[66.7, 33.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5916,Reference & Info Service,L&S,544,639,003,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5917,Pedagogical Theory & Practice,L&S,544,640,001,11,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5918,Pedagogical Theory & Practice,L&S,544,640,003,8,3.875,"[87.5, None, 12.5, None, None, None, None, None, None, None, None, None, None, None, None]"
5919,Pedagogical Theory & Practice,L&S,544,640,005,13,3.923,"[84.6, 15.4, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5920,Topics-Library&Informatn St,L&S,544,642,001,7,3.786,"[71.4, 14.3, 14.3, None, None, None, None, None, None, None, None, None, None, None, None]"
5921,Topics-Library&Informatn St,L&S,544,642,002,8,3.938,"[87.5, 12.5, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5922,Topics-Library&Informatn St,L&S,544,642,003,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5923,Topics-Library&Informatn St,L&S,544,642,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5924,Reading Interests of Adults,L&S,544,644,001,18,3.806,"[77.8, 5.6, 16.7, None, None, None, None, None, None, None, None, None, None, None, None]"
5925,Reading Interests of Adults,L&S,544,644,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5926,"Digital Tools, Trends, Debates",L&S,544,651,001,17,3.706,"[47.1, 47.1, 5.9, None, None, None, None, None, None, None, None, None, None, None, None]"
5927,"Digital Tools, Trends, Debates",L&S,544,651,002,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5928,"Digital Tools, Trends, Debates",L&S,544,651,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5929,LIBRARY & INFORMATION STUD,L&S,544,652,001,14,3.423,"[42.9, 35.7, 7.1, None, None, None, 7.1, None, None, None, None, None, 7.1, None, None]"
5930,LIBRARY & INFORMATION STUD,L&S,544,652,002,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5931,LIBRARY & INFORMATION STUD,L&S,544,652,004,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5932,Info Services Management,L&S,544,654,001,17,3.971,"[94.1, 5.9, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5933,Info Services Management,L&S,544,655,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5934,Info Services Management,L&S,544,655,002,18,2.972,"[22.2, 27.8, 22.2, 11.1, 5.6, 5.6, 5.6, None, None, None, None, None, None, None, None]"
5935,Information Ethics and Policy,L&S,544,661,001,9,3.929,"[66.7, 11.1, None, None, None, None, None, None, None, None, None, None, 22.2, None, None]"
5936,Information Ethics and Policy,L&S,544,668,001,9,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5937,Information Ethics and Policy,L&S,544,668,002,8,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5938,Concepts and Tools for Data An,L&S,544,677,001,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5939,Concepts and Tools for Data An,L&S,544,712,001,10,3.7,"[50.0, 40.0, 10.0, None, None, None, None, None, None, None, None, None, None, None, None]"
5940,Concepts and Tools for Data An,L&S,544,712,002,12,3.5,"[25.0, 50.0, 25.0, None, None, None, None, None, None, None, None, None, None, None, None]"
5941,Strategic Info Services,L&S,544,732,001,8,3.5,"[37.5, 25.0, 12.5, 12.5, None, None, None, 12.5, None, None, None, None, None, None, None]"
5942,Strategic Info Services,L&S,544,751,001,17,3.735,"[64.7, 17.6, 17.6, None, None, None, None, None, None, None, None, None, None, None, None]"
5943,Strategic Info Services,L&S,544,751,002,9,3.833,"[77.8, 11.1, 11.1, None, None, None, None, None, None, None, None, None, None, None, None]"
5944,Topics in Community Engagement,L&S,544,820,001,6,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5945,Fld Project-Lib&Info Literacy,L&S,544,826,001,8,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5946,Fld Project-Lib&Info Literacy,L&S,544,855,001,16,3.688,"[81.3, 12.5, None, None, None, None, 6.3, None, None, None, None, None, None, None, None]"
5947,Fld Project-Lib&Info Literacy,L&S,544,855,002,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5948,Fld Project-Lib&Info Literacy,L&S,544,855,004,7,3.929,"[85.7, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5949,Fld Project-Lib&Info Literacy,L&S,544,855,006,17,3.941,"[88.2, 11.8, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5950,Fld Project-Lib&Info Literacy,L&S,544,855,007,8,3.875,"[75.0, 25.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5951,Information Architecture,L&S,544,861,001,15,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5952,Topics-Info Procsng&Retrvl,L&S,544,875,001,24,3.708,"[54.2, 33.3, 12.5, None, None, None, None, None, None, None, None, None, None, None, None]"
5953,Topics-Info Procsng&Retrvl,L&S,544,879,001,8,3.813,"[62.5, 37.5, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5954,Topics-Info Procsng&Retrvl,L&S,544,879,002,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5955,Topics-Info Procsng&Retrvl,L&S,544,879,004,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5956,Digital Libraries,L&S,544,990,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5957,Digital Libraries,L&S,544,990,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5958,Digital Libraries,L&S,544,990,014,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5959,Research and Thesis,L&S,544,999,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5960,Research and Thesis,L&S,544,999,011,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5961,Research and Thesis,L&S,544,999,013,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5962,Research and Thesis,L&S,544,999,014,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5963,Research and Thesis,L&S,544,999,015,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5964,Research and Thesis,L&S,544,999,023,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5965,LIBRARY & INFORMATION STUD,L&S,544,999,025,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5966,LIBRARY & INFORMATION STUD,L&S,544,999,029,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
5967,Human Language,L&S,550,101,001,183,3.355,"[38.8, 27.9, 16.9, 7.1, 5.5, 3.3, 0.5, None, None, None, None, None, None, None, None]"
