,#1,#2,#3,#4,#5,#6,#7,#8
203,Senior Thesis,ALS,192,699,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
204,Senior Thesis,ALS,192,699,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
205,Senior Thesis,ALS,192,699,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
206,Senior Thesis,ALS,192,699,012,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
207,Senior Thesis,ALS,192,699,013,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
208,Senior Thesis,ALS,192,699,030,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
209,Senior Thesis,ALS,192,699,034,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
210,Senior Thesis,ALS,192,699,043,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
211,Senior Thesis,ALS,192,699,057,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
212,Senior Thesis,ALS,192,699,058,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
213,Senior Thesis,ALS,192,699,061,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
214,Senior Thesis,ALS,192,699,071,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
215,Senior Thesis,ALS,192,699,073,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
216,Senior Thesis,ALS,192,699,075,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
217,Senior Thesis,ALS,192,699,091,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
218,Senior Thesis,ALS,192,699,094,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
219,Senior Thesis,ALS,192,699,095,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
220,Senior Thesis,ALS,192,699,096,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
221,Senior Thesis,ALS,192,699,097,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
222,Senior Thesis,ALS,192,699,098,8,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
223,Seminar,ALS,192,731,001,37,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
224,Seminar,ALS,192,875,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
225,Seminar,ALS,192,875,002,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
226,Smr-Molecular Biosci (Adv),ALS,192,914,001,8,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
227,Reg Gene Expression Adv Sem,ALS,192,917,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
228,Biotechnol Traing Prgm Smr,ALS,192,932,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
229,Biotechnol Traing Prgm Smr,ALS,192,990,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
230,Biotechnol Traing Prgm Smr,ALS,192,990,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
231,Biotechnol Traing Prgm Smr,ALS,192,990,008,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
232,Biotechnol Traing Prgm Smr,ALS,192,990,009,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
233,Biotechnol Traing Prgm Smr,ALS,192,990,014,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
234,Biotechnol Traing Prgm Smr,ALS,192,990,023,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
235,Biotechnol Traing Prgm Smr,ALS,192,990,026,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
236,Biotechnol Traing Prgm Smr,ALS,192,990,030,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
237,Biotechnol Traing Prgm Smr,ALS,192,990,034,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
238,Biotechnol Traing Prgm Smr,ALS,192,990,037,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
239,Biotechnol Traing Prgm Smr,ALS,192,990,043,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
240,Biotechnol Traing Prgm Smr,ALS,192,990,057,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
241,Biotechnol Traing Prgm Smr,ALS,192,990,061,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
242,Biotechnol Traing Prgm Smr,ALS,192,990,071,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
243,Biotechnol Traing Prgm Smr,ALS,192,990,073,6,,"[None, None, None, None, None, None, None, 16.7, None, None, None, 83.3, None, None, None]"
244,Biotechnol Traing Prgm Smr,ALS,192,990,075,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
245,MICROBIOLOGY,ALS,192,990,087,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
246,MICROBIOLOGY,ALS,192,990,095,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
247,MICROBIOLOGY,ALS,192,990,098,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
248,Biochemistry Freshman Seminar,ALS,200,100,101,29,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
249,Honors Independent Study,ALS,200,289,041,21,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
250,Honors Independent Study,ALS,200,299,039,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
251,Honors Independent Study,ALS,200,299,040,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
252,Honors Independent Study,ALS,200,299,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
253,Honors Independent Study,ALS,200,299,043,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
254,Honors Independent Study,ALS,200,299,046,23,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
255,Honors Independent Study,ALS,200,299,049,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
256,Honors Independent Study,ALS,200,299,051,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
257,Honors Independent Study,ALS,200,299,054,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
258,Honors Independent Study,ALS,200,299,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
259,Honors Independent Study,ALS,200,299,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
260,Honors Independent Study,ALS,200,299,066,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
261,Honors Independent Study,ALS,200,299,070,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
262,Honors Independent Study,ALS,200,299,071,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
263,Honors Independent Study,ALS,200,299,074,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
264,Honors Independent Study,ALS,200,299,075,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
265,Honors Independent Study,ALS,200,299,077,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
266,Honors Independent Study,ALS,200,299,079,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
267,Honors Independent Study,ALS,200,299,080,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
268,Special Topics,ALS,200,375,001,20,3.395,"[45.0, 5.0, 30.0, 10.0, 5.0, None, None, None, None, None, None, None, None, None, 5.0]"
269,Special Topics,ALS,200,501,001,512,3.101,"[27.9, 13.7, 29.1, 9.0, 18.6, 0.6, 0.2, None, None, None, None, None, 0.6, None, 0.4]"
270,Special Topics,ALS,200,501,002,272,2.89,"[21.3, 10.3, 27.9, 11.4, 24.6, 1.8, 1.1, None, None, None, None, None, 1.1, None, 0.4]"
271,General Biochemistry I,ALS,200,507,001,183,2.969,"[26.2, 12.0, 17.5, 20.2, 16.9, 3.3, 0.5, 0.5, None, None, None, None, 2.2, None, 0.5]"
272,Biochm Prin-Human&Anml Nutr,ALS,200,510,001,27,3.148,"[14.8, 48.1, 14.8, 11.1, 7.4, None, 3.7, None, None, None, None, None, None, None, None]"
273,Protein&Enzyme Struct&Funct,ALS,200,601,001,41,3.413,"[22.0, 41.5, 31.7, None, 2.4, None, None, None, None, None, None, None, None, None, 2.4]"
274,Prokaryotic Molecular Biol,ALS,200,612,001,19,3.263,"[26.3, 31.6, 26.3, None, 15.8, None, None, None, None, None, None, None, None, None, None]"
275,Cellulr Signal Transductn Mech,ALS,200,630,001,44,3.202,"[11.4, 15.9, 68.2, None, None, None, None, None, None, None, None, None, 4.5, None, None]"
276,Biochemical Methods,ALS,200,651,001,91,3.39,"[35.2, 30.8, 19.8, 5.5, 8.8, None, None, None, None, None, None, None, None, None, None]"
277,Methods in Biochemistry,ALS,200,660,001,18,3.861,"[77.8, 16.7, 5.6, None, None, None, None, None, None, None, None, None, None, None, None]"
278,Biophysical Chemistry,ALS,200,665,001,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
279,Biophysical Chemistry,ALS,200,681,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
280,Biophysical Chemistry,ALS,200,681,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
281,Biophysical Chemistry,ALS,200,681,053,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
282,Biophysical Chemistry,ALS,200,681,054,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
283,Biophysical Chemistry,ALS,200,681,069,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
284,Biophysical Chemistry,ALS,200,681,073,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
285,Senior Honors Thesis,ALS,200,682,051,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
286,Senior Honors Thesis,ALS,200,691,039,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
287,Senior Honors Thesis,ALS,200,691,059,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
288,Senior Honors Thesis,ALS,200,691,069,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
289,BIOCHEMISTRY,ALS,200,691,073,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
290,BIOCHEMISTRY,ALS,200,691,078,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
291,Senior Thesis,ALS,200,692,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
292,Senior Thesis,ALS,200,692,039,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
293,Senior Thesis,ALS,200,692,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
294,Senior Thesis,ALS,200,699,033,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
295,Senior Thesis,ALS,200,699,039,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
296,Senior Thesis,ALS,200,699,040,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
297,Senior Thesis,ALS,200,699,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
298,Senior Thesis,ALS,200,699,049,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
299,Senior Thesis,ALS,200,699,050,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
300,Senior Thesis,ALS,200,699,051,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
301,Senior Thesis,ALS,200,699,053,6,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
302,Senior Thesis,ALS,200,699,054,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
303,Senior Thesis,ALS,200,699,057,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
304,Senior Thesis,ALS,200,699,059,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
305,Senior Thesis,ALS,200,699,061,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
306,Senior Thesis,ALS,200,699,062,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
307,Senior Thesis,ALS,200,699,066,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
308,Senior Thesis,ALS,200,699,069,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
309,Senior Thesis,ALS,200,699,070,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
310,Senior Thesis,ALS,200,699,072,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
311,Senior Thesis,ALS,200,699,073,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
312,Senior Thesis,ALS,200,699,074,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
313,Senior Thesis,ALS,200,699,075,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
314,Senior Thesis,ALS,200,699,077,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
315,Senior Thesis,ALS,200,699,078,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
316,Senior Thesis,ALS,200,699,079,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
317,Professional Responsibility,ALS,200,701,001,23,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
318,Chemical Biology,ALS,200,704,001,7,3.571,"[42.9, 28.6, 28.6, None, None, None, None, None, None, None, None, None, None, None, None]"
319,Chemical Biology,ALS,200,729,001,21,4.0,"[38.1, None, None, None, None, None, None, 61.9, None, None, None, None, None, None, None]"
320,Chemical Biology,ALS,200,729,002,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
321,Prac Nuc Mag Resonance Thry,ALS,200,800,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
